country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Netherlands,2013,national,income,2017,2013,2,0.08687879,0.154962131,0.285882397,0,0.674027907,5.139089144,16.45519852,35.94713233,3.524697278,8.245409989,13.86315937,14599,26041,48041,0,113267,863595,2765203,6040711,592305,1385594,2329625,0.460279108,1.28044773,3.173016021,,3.637956743,4.293602142,7.607612144,10.61698722,4.763813165,5.52452813,7.000277723,6719.614691,33344.13934,152434.8627,0,412060.4464,3707933.342,21036591.92,64134151.51,2821630.357,7654753.03,16308021.99,21.40833058,35.08075973,46.32140177,,36.37956743,21.46801071,25.35870715,26.54246806,25.3938708,23.55913613,24.8770109,0.018598678,0.054362924,0.132424974,0,0.245209387,1.103260539,4.172826138,9.541255473,53.74407883,46.89924197,19.01973321,28.83459995,34.77535186,39.57408576,44.28179965,49.86945273,56.47347829,64.61677955,77.67452074,122.3209866,3.53894487,5.365167768,6.470545708,7.363431772,8.239382015,9.27905991,10.50785119,12.0230509,14.45266575,22.75990011,25.1,32.2,37.3,41.9,52.95,60.1,69.85,87.6,0.281064794,0.136400409,0.227995977,1.000959183,4.179255966,3.490039841,1.867803838,1.868525896
Netherlands,2014,national,income,2017,2014,2,0.057712958,0.209643442,0.38217859,0.008319818,0.621415002,4.860197477,16.28874748,34.72875606,3.751545886,7.949747819,13.60360195,9733,35356,64454,1403,104802,819673,2747099,5857007,632699,1340726,2294249,0.515301811,1.139021902,3.370453897,0.618964538,4.771981219,4.63114434,7.467524972,10.74631285,4.729374445,5.857456129,7.169994133,5015.432524,40271.25835,217239.2355,868.4072464,500113.1757,3796023.975,20514030.38,62941229.6,2992270.482,7853243.726,16449751.87,23.96752608,31.2060795,49.20370653,61.89645377,47.71981219,23.1557217,24.89174991,26.86578213,24.99416757,24.76475344,25.26169679,0.013831949,0.06542079,0.18804472,0.005149166,0.29653895,1.125414223,4.054554927,9.330151162,54.61727553,47.30478051,19.17153657,29.05989297,34.9978733,40.04310564,44.75716021,50.16386722,56.78828334,65.38280372,78.58415842,127.2240739,3.510159814,5.320641261,6.407839454,7.331582408,8.194689276,9.184615442,10.39749471,11.9710848,14.38815057,23.29374226,25.44,32.1,37.55,42.3,53.2,60.45,71.15,88.45,0.286314187,0.14273761,0.227344474,1.032056366,4.267097912,3.476808176,1.869978858,1.85927673
Netherlands,2015,national,income,2017,2015,2,0.061662623,0.133336548,0.394574049,0.0049877,0.597668937,3.950728006,13.43791008,29.68917282,3.981405044,7.927789806,13.74873063,10446,22587,66841,845,101245,669250,2276372,5029323,674447,1342961,2329024,0.543313124,1.341301765,2.960992471,0.618308054,4.523958745,5.23985764,7.575342458,10.42502427,5.367286852,6.450306944,7.653585028,5675.448895,30295.98296,197915.6978,522.4703058,458028.2031,3506774.726,17244297.46,52430814.34,3619950.515,8662510.664,17825383.22,25.27037787,36.74799355,43.22616747,61.83080542,45.23958745,26.1992882,25.25114153,26.06256068,26.61230086,25.58574025,25.29887856,0.015582973,0.048998271,0.170560413,0.003084254,0.270383876,1.03506218,3.393226258,7.737758658,57.87780129,50.42110865,20.29295065,31.23965442,37.51948837,42.71853712,47.69582825,53.442682,60.27270236,69.40391215,82.93487907,133.2573785,3.506171658,5.397519209,6.482535192,7.380815471,8.240780954,9.233709783,10.41378577,11.99145624,14.32930713,23.02391859,27.22,34.75,40.2,45.1,56.65,64.2,75.05,93.05,0.282415795,0.139897545,0.223758203,1.011282847,4.195251865,3.418442322,1.846230159,1.851579721
Netherlands,2016,national,income,2017,2016,2,0.045917113,0.150096161,0.352269639,0.006917471,0.63161395,3.825207119,12.06001976,26.95171239,4.353658915,8.473310462,14.07584858,7820,25562,59993,1178,107566,651445,2053859,4589961,741442,1443031,2397161,0.762341069,1.079341088,2.858345701,0.371018635,4.101713277,5.319362045,7.909874447,10.6073751,5.63846944,6.798707256,8.226262246,5961.507163,27590.1169,171480.7337,437.059952,441204.8903,3465271.807,16245766.82,48687438.02,4180598.058,9810745.33,19719675.03,35.45772416,29.57098872,41.72767447,37.10186349,41.01713277,26.59681023,26.36624816,26.51843775,26.7956646,25.84756467,26.06241125,0.01628152,0.044385184,0.146994845,0.002566365,0.25907032,1.017383416,3.179774376,7.147172686,59.79713184,52.60617272,20.66148683,32.21045288,38.79688683,44.12885965,49.61543199,55.71835784,62.50512398,71.67162615,85.7083212,136.9547711,3.455263855,5.386621714,6.488084902,7.379761921,8.29729294,9.317898054,10.45286321,11.98579663,14.33318264,22.90323413,28.02,35.7,41.55,46.75,58.95,66.5,77.35,96.9,0.281735698,0.139000398,0.223193833,1.008520652,4.211366057,3.458244111,1.842205323,1.87723055
Netherlands,2017,national,income,2017,2017,2,0.188766229,0.29675796,0.411769892,0.038136488,0.900927839,3.647764354,11.86233096,26.97325908,4.255296703,7.846559393,13.63210801,32338,50838,70542,6533,154341,624909,2032171,4620869,728987,1344217,2335357,0.807997165,1.63402612,3.916031487,0.381438188,3.956473118,6.052422421,7.86748673,10.44014316,6.139978319,7.257130805,8.260326502,26129.01233,83070.61991,276244.6931,2491.935683,610646.0175,3782213.243,15988078.38,48242533.89,4475964.375,9755158.599,19290811.32,37.5812635,44.76783891,57.16834287,38.14381882,39.56473118,30.2621121,26.22495577,26.1003579,29.23234203,27.64087022,26.21819134,0.070940511,0.132850859,0.235403629,0.014546101,0.356450567,1.103889993,3.110891003,7.04011738,60.27203207,52.51014709,20.80231629,32.35740831,38.9696884,44.34266183,49.68887254,55.70779942,62.61710162,71.78056779,85.79731031,140.6565942,3.451404504,5.368561039,6.465633738,7.357087576,8.244101093,9.24272793,10.38908088,11.90943217,14.23501206,23.33695901,28.46,36.1,41.9,46.9,58.85,66.65,77.5,96.25,0.285358194,0.146206993,0.222503026,1.030662092,4.259877307,3.381939564,1.833333333,1.844694308
Netherlands,2018,national,income,2017,2018,2,0.100916321,0.165580907,0.373643918,0.039199359,0.664484694,3.512617181,11.47432404,26.68259512,3.913453008,8.093569447,13.89248431,17390,28532,64385,6755,114502,605281,1977212,4597844,674352,1394653,2393901,1.177626445,1.819936948,3.158708712,0.704127834,4.177307372,5.369373504,7.690879189,10.27627014,6.027900718,6.811800602,8.098134862,20478.92387,51926.441,203373.4604,4756.383517,478310.0487,3249979.764,15206498.62,47248687,4064926.905,9500098.145,19386133.14,54.77332301,49.86128624,46.11253594,70.41278338,41.77307372,26.84686752,25.63626396,25.69067535,28.33914791,25.61961569,25.38133394,0.055276745,0.082559962,0.172296913,0.027602642,0.277576883,0.943027704,2.941587441,6.854938194,60.40048253,53.17644639,21.27101862,32.59794189,39.04644153,44.54835902,50.06920005,56.37599867,63.34421053,72.18712818,85.80909438,138.7554325,3.521663689,5.39696713,6.464590991,7.375497206,8.289536433,9.333700047,10.48736829,11.95141581,14.20669021,22.9725702,28.64,36.15,41.9,47.1,59.7,67.15,78.05,96.7,0.281210804,0.140132241,0.222253458,1.009396451,4.168718401,3.376396648,1.817669173,1.857541899
Netherlands,2019,national,income,2017,2019,2,0.095728705,0.116570642,0.400958683,0.032967756,0.762967864,3.685295323,11.77784768,24.45511389,4.434425605,8.681346347,14.70844083,16604,20219,69546,5718,132336,639210,2042853,4241709,769146,1505769,2551161,0.788680258,1.963852144,2.311667806,0.433977383,3.618291958,5.62123963,7.698800657,10.9699035,6.259258238,7.192178061,8.572655596,13095.24701,39707.1265,160767.2492,2481.482677,478830.2846,3593152.584,15727518.02,46531138.43,4814283.436,10829758.77,21870224.62,36.68280271,53.80416833,33.74697527,43.39773832,36.18291958,28.10619815,25.66266886,27.42475876,28.75598993,26.43357306,26.25606087,0.035115923,0.062719768,0.135311859,0.014306721,0.276064435,1.035796681,3.022510285,6.706756478,62.71479775,54.41699498,21.0561433,32.84552228,40.1027549,45.87020222,51.37229162,57.85565104,65.10182638,74.41576197,88.50713163,150.0206922,3.357444184,5.237284255,6.394464518,7.314095535,8.191414701,9.225199334,10.38061649,11.86574216,14.11263925,23.92109957,28.58,36.9,43.15,48.65,61.45,69.2,80.15,99.3,0.292483328,0.153382622,0.225045028,1.072536885,4.425240319,3.474457663,1.825367647,1.903428971
Norway,1979,national,income,2017,1979,0,0.227521223,0.484797111,1.246329807,0.227521223,2.709001339,30.24405705,66.49936731,82.99689185,2.709001339,5.737982039,10.72239217,9266,19743,50757,9266,110325,1231694,2708198,3380063,110325,233680,436671,1.645952134,1.909264467,2.92809738,0.495971933,3.46923516,4.726654646,9.701198761,16.90246699,3.309898812,3.306284713,3.566247126,15251.39247,37694.60837,148621.4387,4595.67593,382743.369,5821792.168,26272767.08,57131403.3,365164.5864,772612.6117,1557276.699,76.55591319,52.30861554,42.74594715,49.59719329,34.6923516,23.63327323,32.3373292,42.25616749,33.63491683,26.87855253,24.15993808,0.174183949,0.253584944,0.532755551,0.112846083,0.939820187,7.147658521,21.50411902,35.0713105,28.44492617,24.60165747,10.9688608,16.03662377,18.71494053,21.13516755,23.33111362,26.10225828,29.48607625,34.38449999,42.14513046,62.14459042,3.856174818,5.637780065,6.579359856,7.430206506,8.202205723,9.176419769,10.36602313,12.08809606,14.8163965,21.84733757,14.52,17.44,19.94,22.38,27.64,31.5,37.5,47.85,0.268947587,0.126222233,0.224489576,0.929534658,3.8617978,3.295454545,1.946704638,1.692837466
Norway,1986,national,income,2017,1986,0,0.244875933,0.244875933,0.486695128,0,0.976447468,8.988311179,38.49088498,64.49494235,1.975722153,4.490998366,10.23859833,10205,10205,20282,0,40692,374575,1604051,2687733,82335,187156,426679,0.428057671,1.92803518,3.347905261,,3.894121344,4.31959531,6.979863011,12.27512958,4.556269071,4.334532202,4.171953399,4368.328528,19675.59901,67902.21451,0,158459.5857,1618012.413,11196056.24,32992270.84,375140.414,811233.7087,1780084.904,19.9096591,52.82288165,48.87452936,,38.94121344,21.59797655,23.26621004,30.68782394,33.49556536,25.49236744,20.44683718,0.048754694,0.129352464,0.237866331,0,0.380240281,1.94129466,8.955367716,19.7920976,37.93880982,34.00650968,16.15983191,22.42028864,25.76788787,28.85074259,32.28635617,35.86195525,40.22280138,45.91081357,54.03983107,77.86758971,4.259446195,5.909591983,6.791960001,7.604546039,8.510113081,9.452577829,10.60201983,12.10127935,14.24394474,20.52452095,20.3,24.34,27.22,30.55,37.95,42.7,49.45,59.65,0.24630483,0.103908398,0.20598892,0.835500357,3.419051545,2.938423645,1.754411765,1.674876847
Norway,1991,national,income,2017,1991,0,0.475248851,0.475248851,0.722828666,0.239436635,0.992617942,6.96346041,33.23295705,60.49910936,2.246256878,4.745403444,10.24939872,20254,20254,30805,10204,42303,296764,1416300,2578310,95729,202236,436802,1.076977276,2.576964861,4.016069578,0.93698549,5.516894887,5.260656431,6.781228073,11.56802495,5.532173912,5.221692634,4.867626646,21813.09774,52193.8463,123715.0234,9560.999936,233381.2044,1561173.445,9604253.32,29825954.4,529589.4765,1056014.232,2126189.054,50.09196631,70.60177703,58.62875297,93.69854897,55.16894887,26.30328215,22.60409358,28.92006236,38.50003371,29.07144217,22.58350188,0.238063465,0.335536911,0.42378515,0.224345405,0.547620555,1.831618512,7.512011017,17.49638081,40.24932472,35.92317577,16.59706632,23.80332249,27.25965716,30.55363732,34.04520797,37.78296653,42.23518627,48.08671928,56.96352835,85.16595549,4.123563921,5.913968161,6.772699256,7.591093151,8.458578674,9.387229922,10.49339003,11.94721144,14.15266685,21.1595986,21.54,25.64,28.94,32.15,39.75,44.9,51.65,63.3,0.252275847,0.120335965,0.203174302,0.867149593,3.518022673,2.938718663,1.763231198,1.666666667
Norway,1995,national,income,2017,1995,0,0.491034531,0.491034531,0.748641763,0.223568915,1.227880593,8.24682766,31.98684839,59.7451966,2.740912348,5.498978962,10.74628401,21405,21405,32635,9746,53526,359494,1394366,2604403,119481,239711,468450,0.99493083,2.494937747,4.454962887,0.892315917,5.170659229,5.096825684,7.125869701,11.60134895,5.288666087,5.279592299,5.382989447,21296.49442,53404.14248,145387.7138,8696.510923,276764.7059,1832278.252,9936070.431,30214588.02,631895.1127,1265576.349,2521661.406,46.27585256,68.35445883,65.03595455,89.23159166,51.70659229,25.48412842,23.752899,29.00337238,36.55124983,29.19083095,24.80209425,0.227229368,0.335642449,0.486891211,0.199498597,0.634900261,2.10162986,7.597806097,17.32812151,40.8407882,36.1729497,15.97254642,23.78329065,27.54094567,30.95976906,34.36734256,38.09050216,42.53651875,48.75929038,57.84078434,88.55689205,3.910930009,5.823416173,6.743490242,7.580600283,8.414955753,9.326583506,10.41520515,11.93887105,14.16250442,21.68344343,21.32,25.8,29.28,32.7,40.15,45.2,52.8,64.35,0.260205324,0.128844232,0.204293883,0.901282311,3.682419669,3.018292683,1.780082988,1.695590994
Norway,2000,national,income,2017,2000,0,0.235081829,0.235081829,0.487750757,0.235081829,0.748672803,3.983487552,18.239097,43.74751833,2.497960096,4.997150017,9.741043972,10557,10557,21905,10557,33623,178897,819112,1964687,112183,224420,437467,1.86499374,3.365057307,4.494020312,0.714945006,5.733455887,5.855287769,6.479147619,9.721633521,5.705666917,5.925452744,6.089012259,19688.73891,35524.90999,98441.51494,7547.674425,192775.9873,1047493.416,5307147.564,19099967,640078.8318,1329790.105,2663741.926,86.74389489,92.19335087,65.60613594,71.49450056,57.33455887,29.27643885,21.59715873,24.3040838,33.31697987,27.68029647,23.7036268,0.203910494,0.216720632,0.319998434,0.168063458,0.429252736,1.166222571,3.93912756,10.63243562,49.76848322,42.81350635,19.79891011,28.49778232,32.86031026,36.60458485,40.57820767,45.26061579,51.06947999,58.38667332,68.98495342,115.6433145,3.978202434,5.726070091,6.602634464,7.354972963,8.153394486,9.094232507,10.26140977,11.73165617,13.86117256,23.23625456,25.86,30.85,34.85,38.55,47.95,54.35,62.75,76.3,0.273587853,0.139752116,0.209751814,0.98201219,3.822793211,2.950502707,1.78271028,1.655065739
Norway,2003,national,income,2017,2003,1,0.204524352,0.232137246,0.360141579,0.139999518,0.650495775,3.619770962,14.91326606,36.8868037,2.871072288,5.765060016,11.11819048,9336,10597,16440,6391,29694,165237,680769,1683829,131060,263167,507529,1.389608617,2.647527808,4.179484253,0.675513364,4.79151845,5.815007438,7.102215879,9.718085098,5.379049965,5.920667234,6.512875372,12973.38604,28055.85219,68710.72111,4317.205908,142279.3489,960854.384,4834968.402,16363593.51,704978.2884,1558124.234,3305473.125,64.63295891,72.53500845,61.01436865,67.55133638,47.9151845,29.07503719,23.67405293,24.29521275,29.43969506,25.92318556,23.76343607,0.132186741,0.168385082,0.219738901,0.094574875,0.311684268,1.05244787,3.530574649,8.961726885,52.96571795,45.67854688,20.20419872,29.9345596,34.97089968,39.26222694,43.58625893,48.20493423,54.10719665,62.23765438,73.49466957,123.6545808,3.814580355,5.651685799,6.602553695,7.412762153,8.229145308,9.101157523,10.21551274,11.75055428,13.87589415,23.346154,26.68,32.7,37.2,41.4,50.8,57.55,67.35,81.3,0.276272937,0.140244201,0.207751931,0.994232586,3.932072851,3.047226387,1.778993435,1.712893553
Norway,2004,national,income,2017,2004,1,0.264844873,0.3098224,0.57435143,0.228109942,0.987318135,4.270162968,14.82455967,37.27363083,3.382513759,5.949046217,11.27466322,12161,14227,26374,10475,45337,196082,680730,1711572,155322,273175,517722,1.860825172,3.05340995,4.175856205,0.929519354,5.023069887,6.489902597,7.69946291,9.832340281,6.256631946,7.046892297,7.140623695,22629.49492,43440.86335,110134.0315,9736.715236,227730.9195,1272553.081,5241255.387,16828758.32,971792.5871,1925034.803,3696857.981,86.55000801,83.65506711,60.96140445,92.95193542,50.23069887,32.44951298,25.66487637,24.5808507,34.24611823,30.8573314,26.05647313,0.229214999,0.259186404,0.350136671,0.212040637,0.495939423,1.385646802,3.804702464,9.162177786,55.9672677,45.67402285,19.40355867,29.91382649,35.03092401,39.14968154,43.3691101,48.51362604,54.8523412,62.81798975,74.6653826,151.9562366,3.466947641,5.344878841,6.25918067,6.995103235,7.749013286,8.668214124,9.800789543,11.22405869,13.34090186,27.15091211,26.54,32.75,37.1,41.15,51.4,58.45,67.9,82.35,0.315790769,0.202759182,0.215601688,1.23043489,4.595166967,3.102863602,1.803943045,1.720045215
Norway,2005,national,income,2017,2005,1,0.20196272,0.274601337,0.494881485,0.142097099,0.829639235,3.86629485,13.03887675,32.76714163,3.390696246,6.34111059,10.79892492,9337,12696,22880,6570,38357,178750,602825,1514920,156762,293168,499266,1.600109104,2.42847601,4.041345279,0.891044589,4.859020005,6.552472271,7.812889905,9.863030372,6.387845898,6.897817268,7.75791035,14940.2187,30831.93142,92465.97998,5854.16295,186377.4303,1171254.419,4709805.357,14941701.97,1001371.499,2022219.293,3873260.869,74.42367925,66.5335893,58.99774129,89.1044589,48.59020005,32.76236136,26.04296635,24.65757593,33.65097589,29.06999151,27.24562221,0.150302867,0.18270761,0.291971308,0.126623285,0.403127189,1.266689052,3.395709072,8.079581174,57.34358583,47.45661701,20.11961437,31.25066519,36.47978772,40.88165395,45.32962738,50.07275803,56.51219231,64.90260497,76.9476055,150.9393489,3.508607647,5.449722882,6.361616072,7.129246167,7.904916779,8.732059097,9.855015428,11.31819785,13.41869442,26.32192367,27.86,34.15,38.75,43,52.85,60.3,70.25,85.4,0.305975573,0.181828775,0.210201234,1.17251092,4.436163407,3.065326633,1.799789252,1.70315865
Norway,2006,national,income,2017,2006,1,0.130996374,0.267719248,0.673451651,0.091648536,1.099087368,4.330290647,13.31377453,30.74708504,4.249912537,8.00767501,12.95246514,6105,12478,31387,4271,51225,201821,620512,1433022,198075,373212,603673,1.513769901,1.913133978,2.784467541,0.802147043,4.226570972,6.641090963,8.451271366,10.50957294,6.551703385,7.192544681,8.362736754,9241.565245,23872.08577,87396.08271,3425.970019,216506.098,1340311.619,5244115.298,15060449.24,1297728.648,2684343.985,5048358.385,70.40790237,52.41462952,40.64916118,80.21470427,42.26570972,33.20545481,28.17090455,26.27393236,33.10988356,29.07876659,28.17478386,0.092226997,0.140329344,0.273748904,0.073507991,0.464537873,1.4378937,3.75061055,8.078466518,55.09024015,49.46939313,19.19777915,31.26005503,37.2412688,41.89283072,46.82260586,52.17752669,58.89516379,67.61011773,79.26240702,116.5426467,3.484787705,5.674336316,6.760048367,7.604401543,8.499256081,9.471283216,10.69067109,12.27261263,14.38774033,21.15486271,27.1,34.55,39.65,44.25,55.2,63,72.9,87.3,0.263541735,0.12921092,0.21391469,0.89930479,3.880567941,3.221402214,1.765419616,1.824723247
Norway,2007,national,income,2017,2007,1,0.126682812,0.283609075,0.5245945,0.087085343,0.650715237,3.331609541,8.923070093,24.12346907,3.758767747,6.760383824,10.87449789,5966,13356,24704,4101,30643,156891,420201,1136011,177006,318357,512097,1.370256076,1.793757543,3.32255846,0.77505022,5.522566163,6.106366606,8.810701218,9.656413765,6.591461147,7.656842831,8.935125012,8174.947747,23957.42574,82080.48419,3178.480951,169227.9949,958033.9631,3702265.463,10969792.26,1166728.172,2437609.513,4575650.713,63.73284073,49.14404227,48.50450306,77.50502196,55.22566163,30.53183303,29.36900406,24.14103441,31.00878511,28.81660241,28.02285818,0.080742785,0.139381292,0.254452392,0.06749581,0.35935973,1.017204116,2.620616675,5.823654624,60.88916458,53.14188482,22.20018024,34.90545539,40.45339394,45.18778689,50.30841774,56.34793082,63.7590838,73.67737577,86.82022385,135.2317974,3.645998495,5.732621827,6.643775493,7.421318259,8.26229397,9.254180314,10.47133496,12.10024415,14.25873133,22.2095012,31.1,38,43,47.65,59.55,68.3,79.3,95.45,0.270908142,0.134361742,0.217786701,0.947354209,3.888443212,3.069131833,1.795860771,1.709003215
Norway,2008,national,income,2017,2008,1,0.226725491,0.2942019,0.460479503,0.145062582,0.768506232,2.921388629,9.355402696,21.45394694,3.895017304,7.225322798,12.33766824,10811,14028,21957,6917,36644,139298,446085,1022970,185723,344519,588286,1.305110271,2.340939093,4.046293914,0.685593058,5.105392281,6.880760077,8.221276718,10.46211484,7.077153122,8.129923705,9.224075248,14109.54714,32838.6936,88844.47547,4742.247179,187081.9947,958476.1172,3667388.225,10702429.61,1314390.109,2800913.185,5426394.331,60.7028033,64.13531762,59.06998415,68.55930576,51.05392281,34.40380039,27.40425573,26.15528709,31.82853952,29.25058632,27.65602104,0.137631885,0.188685032,0.272009643,0.09945546,0.39235251,1.00506869,2.563775985,5.611343211,63.07310598,55.58810764,22.32410797,35.30382776,42.03190837,47.44332584,52.68140478,58.85619585,66.86825877,76.73191115,90.9137793,137.57634,3.539402035,5.597287023,6.663998502,7.521958068,8.352435474,9.331425009,10.60170698,12.16555138,14.4140324,21.81220313,30.45,39,44.8,50.1,62.45,71.4,82.75,100.6,0.269965325,0.133617192,0.219143327,0.935237086,3.964919382,3.303776683,1.809352518,1.825944171
Norway,2009,national,income,2017,2009,1,0.086947723,0.129783274,0.313479443,0.033437081,0.568012823,2.7113263,8.56077997,20.54811357,3.62482776,7.07820893,12.0058517,4198,6267,15137,1615,27428,130923,413377,992212,175033,341787,579730,0.88494806,1.875051004,2.916935641,0.973054557,4.247546457,6.321405518,8.135255783,10.11166566,6.936677476,7.834140742,9.055666998,3715.011957,11750.94464,44153.6548,1571.483109,116501.7042,827617.3746,3362927.63,10032916.01,1214147.469,2677607.462,5249841.829,41.1603749,51.37126038,42.58300206,97.3054557,42.47546457,31.60702759,27.11751928,25.27916416,30.77337104,27.8038494,26.78260127,0.035784025,0.066672594,0.133488399,0.032544466,0.241267995,0.856972807,2.321473359,5.194390824,63.13854736,56.35292172,23.16244126,36.07009634,42.65761516,48.00725509,53.39373831,59.62930347,67.06244683,76.66042575,90.37503018,134.3671212,3.66851032,5.712848625,6.756192048,7.603477923,8.456599106,9.444199457,10.62147446,12.14162013,14.31376456,21.28131337,31.8,39.65,45.3,50.7,63.15,71.25,82.8,99.05,0.261583686,0.123126152,0.211852906,0.896393894,3.794234731,3.114779874,1.757763975,1.772012579
Norway,2010,national,income,2017,2010,1,0.150988138,0.165444919,0.386358581,0.10823045,0.701974558,2.442085848,7.934029712,20.43840122,3.381680995,7.093861537,12.30432522,7382,8089,18890,5292,34321,119400,387915,999285,165339,346837,601589,1.476838515,2.721415869,3.267152011,0.689782918,4.131328921,6.988053027,8.216965316,9.822051736,7.43650192,7.572945799,8.649495794,10902.02192,22013.53297,61716.50148,3650.331203,141791.3399,834373.5315,3187484.1,9815028.969,1229543.791,2626577.802,5203441.525,68.69016351,74.55933888,47.69564979,68.97829183,41.31328921,34.94026514,27.38988439,24.55512934,32.65785195,26.60564286,25.32319237,0.103711322,0.123354348,0.1842758,0.07466032,0.290006201,0.853273191,2.17312321,5.018676154,63.32950085,56.92736567,23.72874165,36.20636264,43.0191658,48.59151907,54.04950202,60.1582495,67.56651813,76.69997211,90.33092976,132.9440478,3.746870152,5.717140061,6.792910922,7.672809419,8.534648353,9.499245801,10.66904321,12.1112548,14.26364152,20.99243576,32.4,39.65,45.85,51.25,63.65,71.65,82.65,98.85,0.257239667,0.121502587,0.207978451,0.877253328,3.72527887,3.050925926,1.737258348,1.75617284
Norway,2011,national,income,2017,2011,1,0.097571153,0.140310641,0.250403389,0.047678745,0.497058813,1.873247947,6.685708724,17.88538458,3.379473922,6.904174594,13.23356441,4833,6950,12403,2362,24620,92784,331149,885879,167388,341970,655470,1.205669204,2.179078686,3.552848177,0.980471153,4.099616637,6.870734873,7.562312638,9.464976808,6.886193942,7.551590642,8.427161828,5826.999262,15144.59686,44065.97593,2315.872863,100932.5616,637494.2645,2504252.268,8384824.19,1152666.232,2582417.452,5523751.764,56.07763738,59.7007859,51.86639674,98.04711527,40.99616637,34.35367437,25.20770879,23.66244202,28.47175157,24.97832788,23.22870563,0.054718031,0.083770057,0.129878354,0.046756142,0.203777041,0.64353214,1.6853138,4.232119533,66.44731577,60.46514144,25.55109113,37.69289094,44.933124,50.92335636,57.21162703,64.02339271,71.69939042,81.29136032,94.99959273,136.1473321,3.845315772,5.672597983,6.762218078,7.663719109,8.610073465,9.63521129,10.79041186,12.23395699,14.29697974,20.48951572,33.5,41.45,47.95,54,67.6,76.3,86.9,104.8,0.253003652,0.115324235,0.21104571,0.855731844,3.654844576,3.128358209,1.733664185,1.804477612
Norway,2012,national,income,2017,2012,1,0.117306812,0.18101548,0.336073641,0.104215147,0.541440155,2.039036231,6.596251573,16.50907091,3.645312442,7.108149243,13.00914627,5887,9084,16866,5230,27173,102331,331038,828520,182943,356728,652874,1.787532386,2.469391071,3.517460798,0.736872081,4.589212581,6.971267705,8.052758414,9.992926157,7.254248008,8.204151598,9.174389882,10523.20315,22431.94848,59325.49382,3853.840981,124702.6735,713376.7955,2665769.04,8279339.179,1327113.893,2926650.591,5989720.62,83.14104119,67.65454988,51.34979267,73.68720805,45.89212581,34.85633853,26.84252805,24.98231539,29.48568963,26.67734188,24.86021178,0.097527984,0.122459897,0.172572084,0.07679157,0.248482334,0.710736693,1.770602281,4.124349282,67.978525,61.50651467,25.4310702,38.55168222,46.06893588,51.9458195,58.19112228,64.83567308,72.80852306,82.65226376,97.44607857,141.8540815,3.74104472,5.671156034,6.776983742,7.641504358,8.560221375,9.537669886,10.71051822,12.15858446,14.33483274,20.86748447,34.15,42.85,49.05,55,68.6,77.25,88.75,107.4,0.257262609,0.120118085,0.209856851,0.875655949,3.740072925,3.144948755,1.746341463,1.800878477
